r_def,cd_a,cve_ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,eda,n_inf,p1,p1a1,p1a2,p1a3,p1b,p1c,p1d,p1e,p2_1,p2_2,p2_3,p2_4,p2_9,p2a_dia,p2a_sem,p2a_mes,p2a_anio,p2b_dia,p2b_sem,p2b_mes,p2b_anio,p2b,p2c,p2d1,p2d2,p2d3,p2d4,p2d5,p2d6,p2d7,p2d8,p2d9,p2d10,p2d11,p2d99,p2e,p2f,p2g1,p2g2,p2h1,p2h2,p2h3,p2h4,p2h9,p2i,p2j,p2k_anio,p2k_mes,p2k,p3,p3a,p3b,p3c1,p3c2,p3c3,p3c4,p3c9,p3d,p3e,p3f1,p3f2,p3g1_1,p3g1_2,p3g2_1,p3g2_2,p3g3_1,p3g3_2,p3g4_1,p3g4_2,p3g9,p3g_tot,p3h,p3i,p3j1,p3j2,p3k1,p3k2,p3k3,p3k4,p3k5,p3k9,p3l,p4,p4_1,p4_2,p4_3,p4a,p4a_1,p4b,p4c,p4d1,p4d2,p4d3,p4e,p4f,p4g,p4h,p4i,p4i_1,p5,p5a,p5b_hlu,p5b_mlu,p5b_hma,p5b_mma,p5b_hmi,p5b_mmi,p5b_hju,p5b_mju,p5b_hvi,p5b_mvi,p5b_hsa,p5b_msa,p5b_hdo,p5b_mdo,p5b_thrs,p5b_tdia,p5c,p5d1,p5d_hlu,p5d_mlu,p5d_hma,p5d_mma,p5d_hmi,p5d_mmi,p5d_hju,p5d_mju,p5d_hvi,p5d_mvi,p5d_hsa,p5d_msa,p5d_hdo,p5d_mdo,p5d_thrs,p5d_tdia,p5e,p5f1,p5f2,p5f3,p5f4,p5f5,p5f6,p5f7,p5f8,p5f9,p5f10,p5f11,p5f12,p5f13,p5f14,p5f15,p5f99,ur,tipo,mes_cal,fac_tri,fac_men,cve_mun,cvegeo
00,03,19,40337,1910286,107,0025,52,1,0,3,425,01,68,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,1,1,1994,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,218,680,039,19039
00,03,19,40338,1910740,105,0091,54,1,0,3,425,01,49,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9521,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,7222,1,4,1, , , ,4,04,4, , , ,3, ,00,00,08,00,08,00,08,00,08,00,08,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,522,1621,039,19039
00,03,19,40338,1910740,105,0091,54,1,0,3,425,02,48,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,522,1621,039,19039
00,03,19,40338,1910740,105,0091,54,1,0,3,425,03,18,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,522,1621,039,19039
00,03,19,40347,1907058,110,0041,54,1,0,3,425,01,52,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,8123,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1, , ,2,3360,2,4,2, , ,3, ,, ,1,1,3,3, ,12,00,12,00,12,00,12,00,00,00,00,00,00,00,048,4,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,463,1426,031,19031
00,03,19,40347,1907058,110,0041,54,1,0,3,425,02,52,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,1411,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,05,1, , ,2,7221,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,463,1426,031,19031
00,03,19,40347,1907058,110,0041,54,1,0,3,425,03,16,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9712,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , , ,5, ,05,1, , ,2,4620,2,4,2, , ,3, ,, ,1,2,3,3, ,04,00,04,00,04,00,00,00,00,00,04,00,04,00,020,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,463,1426,031,19031
00,03,19,40355,1900740,101,0072,53,1,0,3,425,01,64,03,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,6,3, ,,1, , , , ,2, ,2012,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,99,289,0,006,19006
00,03,19,40355,1900740,101,0072,53,1,0,3,425,02,42,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,8212,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,10,1, , ,2,3350,1,4,2, , ,3, ,, ,1,3,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,99,289,0,006,19006
00,03,19,40355,1900740,101,0072,53,1,0,3,425,03,40,03,2, , ,3,2,, , , ,2, , , ,28, ,08,2025,27, ,09,2025,1,1,01,,,,,,,,,,,, , , ,,1, , , , ,2, ,2025,06,1,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,99,289,0,006,19006
00,03,19,40362,1908923,504,0064,55,1,0,4,425,01,76,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,2,3, ,,1, , , , ,4, ,1990,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,527,1636,039,19039
00,03,19,40364,1901371,509,0160,53,1,1,4,425,01,53,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9621,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1, , ,2,3120,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,542,1694,006,19006
00,03,19,40364,1901371,509,0160,53,1,1,4,425,02,59,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,7213,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1,2,3, , , ,03,2, , , ,3320,1,4,1, , , ,4,08,3, , , ,3, ,09,00,09,00,09,00,09,00,09,00,05,00,00,00,050,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,542,1694,006,19006
00,03,19,40365,1904009,508,0025,54,1,0,4,425,01,62,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,6,1,1,07,1, , , , ,1,6,2021,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,219,682,021,19021
00,03,19,40365,1904009,508,0025,54,1,0,4,425,02,63,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,1,1,07,1, , , , ,2, ,2020,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,219,682,021,19021
00,03,19,40371,1905788,506,0042,53,1,1,4,425,01,50,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5312,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,11,1,1,5, ,9313,2,3, ,1,5,3, ,, , , , ,3, ,24,00,00,00,24,00,00,00,24,00,00,00,24,00,096,4,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,550,1720,026,19026
00,03,19,40371,1905788,506,0042,53,1,1,4,425,02,24,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3211,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,1,3, ,2, , , , ,11,1,1,5, ,9313,1,3, ,1,5,3, ,, , , , ,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,550,1720,026,19026
00,03,19,40371,1905788,506,0106,55,1,0,4,425,01,38,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5114,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1, , , , , ,03,1, , , ,7221,1,4,1, , , ,3,,2, , , ,3, ,12,00,12,00,12,00,12,00,12,00,12,00,00,00,072,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,550,1720,026,19026
00,03,19,40371,1905788,506,0106,55,1,0,4,425,03,19,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5114,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1, , , , , ,03,1, , , ,7221,1,4,1, , , ,3,,2, , , ,3, ,08,00,08,00,08,00,08,00,08,00,08,00,08,00,056,7,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,550,1720,026,19026
00,03,19,40381,1908038,503,0047,54,1,0,4,425,01,59,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,4211,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , , ,5, ,03,1, , , ,4661,1,4,1, , , ,3,,1, , , ,3, ,00,00,08,00,08,00,08,00,08,00,08,00,08,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,660,2048,031,19031
00,03,19,40381,1908038,503,0047,54,1,0,4,425,02,64,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,2005,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,10,660,2048,031,19031
00,03,19,40381,1908038,503,0047,54,1,0,4,425,03,34,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9221,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1,2,3, , , ,05,1, , ,2,2363,2,4,2, , ,3, ,, ,4,2,3,3, ,08,00,08,00,08,00,08,00,08,00,08,00,00,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,660,2048,031,19031
00,03,19,40382,1908638,501,0021,53,1,0,4,425,01,54,01,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,99,279,0,039,19039
00,03,19,40382,1908638,501,0021,53,1,0,4,425,02,60,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9521,2,1, , ,3, , ,1,1,1,, ,,2,001, ,, ,, ,001, , , , , , , , , , ,,2, , , ,4612,1,4,1, , , ,4,03,2, , , ,3, ,08,00,08,00,08,00,00,00,00,00,00,00,08,00,032,4,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,99,279,0,039,19039
00,03,19,40382,1908638,501,0021,53,1,0,4,425,03,22,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,99,279,0,039,19039
00,03,19,40382,1908638,501,0021,53,1,0,4,425,04,22,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9521,2,1, , ,3, , ,1,1,1,, ,,2,001, ,, ,, ,001, , , , , , , , , , ,,2, , , ,4612,1,4,1, , , ,4,03,2, , , ,3, ,08,00,08,00,08,00,08,00,00,00,08,00,08,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,99,279,0,039,19039
00,03,19,40336,1909484,112,0014,53,1,0,3,425,01,79,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,2,3, ,,1, , , , ,4, ,2013,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,554,1824,039,19039
00,03,19,40336,1909484,112,0014,53,1,0,3,425,02,76,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,,1, , , , ,2, ,1995,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,554,1824,039,19039
00,03,19,40371,1905788,506,0042,53,1,1,4,425,03,16,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,3,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,550,1720,026,19026
00,03,19,40384,1909078,506,0102,51,1,0,4,425,01,69,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,4111,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,4611,1,4,1, , , ,3,,2, , , ,3, ,12,00,12,00,12,00,00,00,12,00,12,00,12,00,072,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,469,1469,039,19039
00,03,19,40384,1909078,506,0102,51,1,0,4,425,02,74,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,4111,2,1, , ,3, , ,1,1,1,, ,,2,001, ,, ,, ,001, , , , , , , , , , ,,2, , , ,4611,1,4,1, , , ,3,,2, , , ,3, ,12,00,12,00,12,00,00,00,12,00,12,00,12,00,072,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,469,1469,039,19039
00,03,19,40384,1909078,506,0102,51,1,0,4,425,03,47,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5114,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,7221,1,4,1, , , ,3,,2, , , ,3, ,04,00,00,00,04,00,04,00,04,00,04,00,04,00,024,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,469,1469,039,19039
00,03,19,40384,1909078,506,0102,51,1,0,4,425,04,45,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2135,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1,1,5, ,9313,2,3, ,1,5,3, ,, , , , ,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,469,1469,039,19039
00,03,19,40384,1909078,506,0102,51,1,0,4,425,05,49,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,4111,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,2, , , ,4611,1,4,1, , , ,3,,2, , , ,3, ,07,00,07,00,07,00,07,00,07,00,07,00,07,00,049,7,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,469,1469,039,19039
00,03,19,40392,1913546,502,0001,51,1,0,4,425,01,32,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3132,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , ,1, , , , , ,02,1, , , ,7221,1,4,1, , , ,3,,9, , , ,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,453,1406,048,19048
00,03,19,40399,1903176,510,0046,52,1,0,4,425,02,44,02,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,1,1,07,1, , , , ,2, ,2005,,3,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,442,1361,018,19018
00,03,19,40399,1903176,510,0046,52,1,0,4,425,04,20,02,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3213,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2, , , , ,99,1, , ,2,5322,2,4,1, , , ,1,, ,1,3,3,3, ,10,00,10,00,10,00,10,00,10,00,00,00,00,00,050,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,442,1361,018,19018
00,03,19,40399,1903176,510,0116,55,1,0,4,425,01,45,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,8212,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1, , ,2,3350,1,4,2, , ,3, ,, ,1,2,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,442,1361,018,19018
00,03,19,40399,1903176,510,0116,55,1,0,4,425,03,25,03,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,4,3, ,, , , ,4, , , ,,, ,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,12,442,1361,018,19018
00,03,19,40399,1903176,510,0116,55,1,0,4,425,06,35,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2646,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,09,1, , ,2,3350,1,4,2, , ,3, ,, ,1,1,3,3, ,12,00,12,00,12,00,12,00,12,00,09,00,00,00,069,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,12,442,1361,018,19018
00,03,19,40401,1902954,504,0112,54,1,0,4,425,01,32,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,8123,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,10,1, , ,2,3320,1,4,2, , ,3, ,, ,1,3,3,3, ,12,00,12,00,12,00,12,00,00,00,00,00,00,00,048,4,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,777,3936,018,19018
00,03,19,40401,1902954,504,0112,54,1,0,4,425,02,24,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,9611,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , , ,5, ,02,3, , , ,8140,1, , , , , , ,, , , , ,3, ,06,00,06,00,06,00,06,00,06,00,00,00,00,00,030,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,777,3936,018,19018
00,03,19,40403,1904237,509,0105,53,1,1,4,425,01,34,04,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,6122,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , ,4, , ,02,2, , , ,1121,1,1, , , , , ,, , , , ,3, ,08,00,08,00,08,00,08,00,08,00,08,00,08,00,056,7,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,143,253,021,19021
00,03,19,40403,1904237,509,0105,53,1,1,4,425,04,24,04,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,6122,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,2, , , , , ,4, , ,02,2, , , ,1121,1,1, , , , , ,, , , , ,3, ,08,00,08,00,08,00,08,00,08,00,08,00,08,00,056,7,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,143,253,021,19021
00,03,19,40409,1901496,505,0066,53,1,0,4,425,01,46,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5101,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,07,1, , ,2,7221,1,4,2, , ,3, ,, ,1,3,3,3, ,00,00,08,00,08,00,08,00,08,00,08,00,08,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,282,844,006,19006
00,03,19,40409,1901496,505,0066,53,1,0,4,425,04,29,01,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5111,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1, , ,2,7131,1,4,2, , ,3, ,, ,1,3,3,3, ,08,00,00,00,08,00,08,00,08,00,08,00,08,00,048,6,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,10,282,844,006,19006
00,03,19,40416,1905949,509,0018,51,1,0,4,425,01,57,03,2, , ,3,2,, , , , , ,4, ,, ,,,, ,,, , ,,,,,,,,,,,,,2,3, ,,1, , , , ,4, ,2025,08,1,, , , , , , , , , , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,, , , , ,, , , , , , , ,, , , , , , ,,,,,,,,,,,,,,,, , , ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,1,1,11,587,1978,026,19026
00,03,19,40416,1905949,509,0018,51,1,0,4,425,02,55,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,2331,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,07,1,1,9, ,6112,2,2, ,1,3,3, ,, , , , ,3, ,00,00,05,00,05,00,05,00,00,00,00,00,00,00,015,3,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,587,1978,026,19026
00,03,19,40416,1905949,509,0018,51,1,0,4,425,03,26,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,5212,2,1, , ,3, , ,2, , ,, ,, ,, ,, ,, ,, , , , , , , , , , ,,1, , , ,8121,1,4,1, , , ,4,06,2, , , ,1,2,08,00,08,00,08,00,08,00,08,00,08,00,08,00,056,7,2,2,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,15,,1,1,11,587,1978,026,19026
00,03,19,40416,1905949,509,0018,51,1,0,4,425,04,25,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,3115,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,11,1, , ,2,3360,1,4,2, , ,3, ,, ,1,1,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,587,1978,026,19026
00,03,19,40416,1905949,509,0038,52,1,0,4,425,01,47,03,1, , , , ,, , , , , , , ,, ,,,, ,,, , ,,,,,,,,,,,,, , , ,, , , , , , , ,,, ,1511,1, , , , , , , , , ,, ,, ,, ,, ,, ,,1,1,2, ,1,2,3, , , ,08,9, , ,2,3360,1,4,2, , , , ,, ,1,3,3,3, ,08,00,08,00,08,00,08,00,08,00,00,00,00,00,040,5,1, ,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,14,,,1,1,11,587,1978,026,19026
