id_registro,id_persona,año,trimestre,mes,estatus_laboral,sector_economico,tipo_empresa,tamanio_empresa,tipo_contrato,antiguedad_laboral_anios,ingresos_mensuales_mxn,ingresos_no_laborales_mxn,horas_trabajadas_semana,tipo_jornada,sindicalizado,prestaciones_sociales,seguro_imss,busca_empleo,recibe_capacitacion,causa_no_trabaja
2397,600,2023,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Por obra,9,30600,1700,39,Completa,No,No,No,No,No,
2398,600,2024,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,18,49300,500,51,Completa,No,No,No,No,No,
2399,600,2025,Q1,Enero,Empleado,Secundario,Por cuenta propia,Mediana (51-250),Temporal,16,11600,4100,40,Completa,Sí,Sí,Sí,No,No,
2400,600,2026,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,19,26000,2000,46,Completa,No,Sí,Sí,No,No,
2401,601,2023,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,5,11900,1900,39,Completa,No,Sí,Sí,No,No,
2402,601,2024,Q1,Enero,Desempleado,Secundario,,,Sin contrato,0,0,4400,0,,No,No,No,Sí,No,Otra
2403,601,2025,Q1,Enero,Empleado,Secundario,Pública,Micro (1-10),Por obra,9,20200,2500,40,Completa,No,Sí,Sí,No,No,
2404,601,2026,Q1,Enero,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,0,13400,4600,32,Parcial,No,No,No,No,No,
2405,602,2023,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,1400,0,,No,No,Sí,No,No,Estudia
2406,602,2024,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,3500,0,,No,No,Sí,No,No,Estudia
2407,602,2025,Q1,Marzo,Estudiante,,,,Sin contrato,0,0,1400,0,,No,No,Sí,No,No,Estudia
2408,602,2026,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,0,34900,4200,39,Parcial,No,No,No,No,No,
2409,603,2023,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Por obra,14,18100,3200,39,Variable,No,Sí,Sí,No,No,
2410,603,2024,Q1,Enero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,17,46600,700,39,Completa,Sí,Sí,Sí,No,Sí,
2411,603,2025,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Por obra,18,15700,100,51,Completa,Sí,No,No,No,No,
2412,603,2026,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,2,15000,3400,54,Completa,No,No,No,No,No,
2413,604,2023,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Sin contrato,19,29100,7300,54,Variable,No,No,No,No,No,
2414,604,2024,Q1,Febrero,Empleado,Terciario,Pública,Micro (1-10),Indefinido,22,13100,200,39,Completa,No,Sí,Sí,No,No,
2415,604,2025,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Temporal,3,26000,400,34,Completa,No,No,No,No,No,
2416,604,2026,Q1,Enero,Empleado,Primario,Privada,Micro (1-10),Indefinido,19,26500,3000,40,Completa,No,No,No,No,No,
2417,605,2023,Q1,Febrero,Empleado,Primario,Familiar,Grande (250+),Temporal,12,18600,700,52,Completa,No,Sí,Sí,No,Sí,
2418,605,2024,Q1,Marzo,Empleado,Terciario,Pública,Pequeña (11-50),Indefinido,12,25300,1600,43,Completa,Sí,No,No,No,No,
2419,605,2025,Q1,Enero,Empleado,Primario,Pública,Mediana (51-250),Indefinido,10,23600,1700,43,Completa,No,Sí,Sí,No,Sí,
2420,605,2026,Q1,Febrero,Desempleado,Primario,,,Sin contrato,0,0,3900,0,,No,No,No,Sí,No,Labores del hogar
2421,606,2023,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,3300,0,,No,No,Sí,Sí,No,Labores del hogar
2422,606,2024,Q1,Enero,Empleado,Secundario,Pública,Grande (250+),Por obra,13,11400,4700,46,Variable,No,No,No,No,No,
2423,606,2025,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,500,0,,No,No,No,No,No,Problemas de salud
2424,606,2026,Q1,Febrero,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Temporal,7,14800,1100,63,Variable,No,No,No,No,No,
2425,607,2023,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,7,13300,400,47,Completa,No,No,No,No,No,
2426,607,2024,Q1,Marzo,Empleado,Secundario,Privada,Mediana (51-250),Indefinido,7,20900,1600,42,Variable,No,Sí,Sí,No,No,
2427,607,2025,Q1,Febrero,Empleado,Terciario,Pública,Grande (250+),Indefinido,7,16400,2800,50,Completa,No,No,No,No,No,
2428,607,2026,Q1,Febrero,Empleado,Terciario,Pública,Micro (1-10),Indefinido,1,25400,700,36,Completa,No,Sí,Sí,No,No,
2429,608,2023,Q1,Marzo,Empleado,Secundario,Por cuenta propia,Pequeña (11-50),Indefinido,1,15600,4900,44,Completa,No,Sí,No,No,No,
2430,608,2024,Q1,Enero,Estudiante,,,,Sin contrato,0,0,2000,0,,No,No,Sí,No,No,Estudia
2431,608,2025,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,0,36900,500,43,Completa,No,No,No,No,No,
2432,608,2026,Q1,Enero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,9,23700,2000,44,Nocturna,No,Sí,Sí,No,No,
2433,609,2023,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,4,13400,500,47,Completa,Sí,Sí,No,No,Sí,
2434,609,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,8,12400,1500,53,Completa,No,Sí,No,No,No,
2435,609,2025,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,20,17100,3700,54,Parcial,No,No,No,No,No,
2436,609,2026,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,19,31900,5000,49,Variable,No,No,No,No,Sí,
2437,610,2023,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,1,9500,1000,57,Completa,No,No,No,No,Sí,
2438,610,2024,Q1,Marzo,Desempleado,Secundario,,,Sin contrato,0,0,2300,0,,No,No,No,Sí,No,Problemas de salud
2439,610,2025,Q1,Enero,Inactivo,,,,Sin contrato,0,0,700,0,,No,No,No,No,No,Labores del hogar
2440,610,2026,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,2100,0,,No,No,No,No,No,Otra
2441,611,2023,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Por obra,23,21600,4800,36,Completa,No,Sí,Sí,No,No,
2442,611,2024,Q1,Febrero,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,14,15500,4700,35,Completa,No,Sí,Sí,No,No,
2443,611,2025,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,23,26300,1500,50,Completa,No,Sí,Sí,No,No,
2444,611,2026,Q1,Febrero,Empleado,Primario,Privada,Mediana (51-250),Temporal,21,20200,1400,36,Parcial,No,Sí,Sí,No,Sí,
2445,612,2023,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,1400,0,,No,No,No,Sí,No,Otra
2446,612,2024,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Temporal,8,23000,200,36,Completa,No,No,No,No,No,
2447,612,2025,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,1,23300,1900,43,Completa,Sí,Sí,Sí,No,No,
2448,612,2026,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Temporal,15,12000,1700,52,Completa,No,No,No,No,Sí,
2449,613,2023,Q1,Febrero,Desempleado,Secundario,,,Sin contrato,0,0,1800,0,,No,No,No,Sí,No,Labores del hogar
2450,613,2024,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,8,36300,1700,33,Parcial,No,No,No,No,No,
2451,613,2025,Q1,Febrero,Empleado,Secundario,Privada,Mediana (51-250),Por obra,11,16200,4100,43,Nocturna,No,No,No,No,Sí,
2452,613,2026,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Temporal,15,10300,1600,49,Completa,No,Sí,Sí,No,No,
2453,614,2023,Q1,Febrero,Estudiante,,,,Sin contrato,0,0,4100,0,,No,No,No,No,Sí,Estudia
2454,614,2024,Q1,Enero,Empleado,Terciario,Por cuenta propia,Micro (1-10),Indefinido,1,26600,3000,35,Completa,Sí,Sí,No,No,No,
2455,614,2025,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,3,33400,3900,46,Completa,No,Sí,Sí,No,Sí,
2456,614,2026,Q1,Marzo,Desempleado,Primario,,,Sin contrato,0,0,1400,0,,No,No,No,Sí,No,Otra
2457,615,2023,Q1,Enero,Empleado,Terciario,Privada,Grande (250+),Temporal,3,9200,500,41,Completa,No,No,No,No,No,
2458,615,2024,Q1,Febrero,Empleado,Secundario,Privada,Grande (250+),Indefinido,1,32600,300,37,Completa,No,Sí,Sí,No,No,
2459,615,2025,Q1,Marzo,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Temporal,7,36400,6300,34,Completa,No,No,No,No,No,
2460,615,2026,Q1,Enero,Inactivo,,,,Sin contrato,0,0,2700,0,,No,No,No,No,No,Problemas de salud
2461,616,2023,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,1500,0,,No,No,No,No,No,Labores del hogar
2462,616,2024,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Temporal,5,16300,1800,35,Completa,No,Sí,Sí,No,Sí,
2463,616,2025,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Temporal,3,17300,3300,32,Variable,No,Sí,No,No,No,
2464,616,2026,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Temporal,5,21500,4400,37,Variable,Sí,No,No,No,No,
2465,617,2023,Q1,Febrero,Empleado,Terciario,Pública,Micro (1-10),Indefinido,18,17800,1600,50,Completa,No,No,No,No,No,
2466,617,2024,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Indefinido,13,50300,1100,49,Variable,No,Sí,Sí,No,Sí,
2467,617,2025,Q1,Febrero,Desempleado,Secundario,,,Sin contrato,0,0,300,0,,No,No,No,Sí,No,Labores del hogar
2468,617,2026,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,20,19300,5200,45,Completa,No,Sí,Sí,No,Sí,
2469,618,2023,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Indefinido,0,36800,1500,54,Completa,No,Sí,Sí,No,No,
2470,618,2024,Q1,Enero,Estudiante,,,,Sin contrato,0,3100,1000,9,Parcial,No,No,Sí,No,No,Estudia
2471,618,2025,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,6,14600,4600,35,Completa,No,Sí,Sí,No,No,
2472,618,2026,Q1,Febrero,Empleado,Terciario,Pública,Mediana (51-250),Indefinido,6,38100,3500,47,Completa,No,Sí,Sí,No,No,
2473,619,2023,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,5,40100,3600,49,Parcial,No,Sí,Sí,No,No,
2474,619,2024,Q1,Febrero,Desempleado,Terciario,,,Sin contrato,0,0,2400,0,,No,No,No,Sí,No,Labores del hogar
2475,619,2025,Q1,Febrero,Empleado,Terciario,Por cuenta propia,Pequeña (11-50),Indefinido,7,19600,700,49,Completa,No,Sí,No,No,Sí,
2476,619,2026,Q1,Febrero,Empleado,Secundario,Familiar,Grande (250+),Indefinido,6,38400,5500,48,Completa,No,Sí,Sí,No,No,
2477,620,2023,Q1,Marzo,Empleado,Primario,Privada,Pequeña (11-50),Por obra,10,16000,2600,54,Completa,Sí,No,No,No,No,
2478,620,2024,Q1,Enero,Inactivo,,,,Sin contrato,0,0,3600,0,,No,No,No,No,No,Labores del hogar
2479,620,2025,Q1,Enero,Empleado,Secundario,Privada,Mediana (51-250),Temporal,8,18200,1100,53,Nocturna,No,Sí,Sí,No,Sí,
2480,620,2026,Q1,Enero,Desempleado,Primario,,,Sin contrato,0,0,700,0,,No,No,No,Sí,No,Estudia
2481,621,2023,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Temporal,8,18000,1800,45,Completa,No,No,No,No,No,
2482,621,2024,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,20,9100,5600,39,Completa,Sí,No,No,No,No,
2483,621,2025,Q1,Marzo,Empleado,Secundario,Por cuenta propia,Pequeña (11-50),Indefinido,22,18900,1600,37,Completa,No,Sí,Sí,No,No,
2484,621,2026,Q1,Marzo,Empleado,Secundario,Privada,Mediana (51-250),Temporal,24,21400,6000,42,Completa,No,No,No,No,No,
2485,622,2023,Q1,Enero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,3,17400,4800,51,Completa,Sí,Sí,Sí,No,No,
2486,622,2024,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Por obra,8,14200,4600,51,Nocturna,No,No,No,No,No,
2487,622,2025,Q1,Marzo,Empleado,Terciario,Pública,Pequeña (11-50),Indefinido,19,27100,800,54,Variable,No,No,No,No,No,
2488,622,2026,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,3400,0,,No,No,Sí,No,No,Labores del hogar
2489,623,2023,Q1,Febrero,Empleado,Terciario,Familiar,Pequeña (11-50),Indefinido,5,15400,1000,43,Completa,No,No,No,No,No,
2490,623,2024,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,0,48700,1500,36,Completa,No,Sí,Sí,No,No,
2491,623,2025,Q1,Enero,Empleado,Secundario,Privada,Mediana (51-250),Por obra,3,17200,4300,38,Completa,No,No,No,No,No,
2492,623,2026,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,7,54600,900,51,Completa,No,No,No,No,No,
2493,624,2023,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Por obra,22,14100,1400,53,Completa,No,No,No,No,Sí,
2494,624,2024,Q1,Febrero,Empleado,Primario,Privada,Mediana (51-250),Indefinido,7,20100,1400,53,Variable,Sí,No,No,No,No,
2495,624,2025,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,800,0,,No,No,No,No,No,Otra
2496,624,2026,Q1,Febrero,Empleado,Secundario,Privada,Micro (1-10),Temporal,11,14500,1300,40,Completa,No,Sí,Sí,No,No,
2497,625,2023,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Temporal,6,24400,5200,51,Completa,No,Sí,Sí,No,Sí,
2498,625,2024,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Por obra,4,19100,2100,36,Completa,No,Sí,Sí,No,No,
2499,625,2025,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,1,34000,2500,39,Variable,No,Sí,Sí,No,No,
2500,625,2026,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,4,34900,1000,38,Variable,No,Sí,No,No,No,
2501,626,2023,Q1,Enero,Inactivo,,,,Sin contrato,0,0,1700,0,,No,No,No,No,No,Problemas de salud
2502,626,2024,Q1,Enero,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Sin contrato,17,15100,5200,52,Variable,No,Sí,Sí,No,Sí,
2503,626,2025,Q1,Febrero,Empleado,Primario,Privada,Micro (1-10),Indefinido,2,47900,1300,45,Parcial,No,Sí,Sí,No,No,
2504,626,2026,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,5,14600,2900,47,Completa,No,No,No,No,No,
2505,627,2023,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,20,35900,4100,51,Completa,No,Sí,Sí,No,No,
2506,627,2024,Q1,Febrero,Desempleado,Secundario,,,Sin contrato,0,0,2300,0,,No,No,No,Sí,No,Labores del hogar
2507,627,2025,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,11,23800,3200,50,Completa,No,Sí,Sí,No,No,
2508,627,2026,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,9,23100,5000,55,Completa,Sí,No,No,No,No,
2509,628,2023,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Por obra,9,25700,1300,35,Completa,No,Sí,Sí,No,Sí,
2510,628,2024,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Sin contrato,5,16700,4500,39,Completa,No,No,No,No,No,
2511,628,2025,Q1,Febrero,Empleado,Terciario,Pública,Mediana (51-250),Indefinido,12,34700,1300,48,Completa,No,Sí,Sí,No,No,
2512,628,2026,Q1,Febrero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,4,22400,5300,36,Parcial,Sí,Sí,Sí,No,No,
2513,629,2023,Q1,Marzo,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Temporal,0,32800,4400,59,Variable,No,No,Sí,No,No,
2514,629,2024,Q1,Enero,Empleado,Primario,Privada,Pequeña (11-50),Indefinido,3,14400,2800,37,Parcial,No,Sí,Sí,No,Sí,
2515,629,2025,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,10,34400,2200,60,Completa,No,No,No,Sí,No,
2516,629,2026,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,0,23400,1900,38,Completa,No,No,No,No,Sí,
2517,630,2023,Q1,Febrero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,13,28600,8200,63,Variable,No,No,No,No,No,
2518,630,2024,Q1,Marzo,Empleado,Terciario,Pública,Micro (1-10),Por obra,1,26200,500,44,Completa,No,Sí,Sí,No,No,
2519,630,2025,Q1,Marzo,Empleado,Terciario,Privada,Pequeña (11-50),Por obra,12,15000,2000,49,Completa,No,No,No,No,No,
2520,630,2026,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Indefinido,4,13200,1700,45,Completa,No,Sí,Sí,No,Sí,
2521,631,2023,Q1,Febrero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,6,18900,2200,50,Variable,No,No,No,No,No,
2522,631,2024,Q1,Enero,Inactivo,,,,Sin contrato,0,0,1000,0,,No,No,Sí,No,No,Problemas de salud
2523,631,2025,Q1,Febrero,Empleado,Terciario,Privada,Grande (250+),Indefinido,7,31900,2700,47,Variable,No,No,No,No,No,
2524,631,2026,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,7,32700,2500,53,Completa,No,Sí,Sí,No,No,
2525,632,2023,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,500,0,,No,No,No,No,No,Otra
2526,632,2024,Q1,Marzo,Empleado,Secundario,Pública,Pequeña (11-50),Indefinido,12,13300,5800,53,Completa,No,No,No,No,No,
2527,632,2025,Q1,Enero,Inactivo,,,,Sin contrato,0,0,2000,0,,No,No,No,No,No,Problemas de salud
2528,632,2026,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,3,54500,5400,37,Completa,No,No,No,No,No,
2529,633,2023,Q1,Marzo,Emprendedor,Secundario,Por cuenta propia,Micro (1-10),Temporal,7,13900,5500,32,Completa,No,No,No,Sí,Sí,
2530,633,2024,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Temporal,15,11900,3400,55,Completa,No,Sí,Sí,No,No,
2531,633,2025,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Temporal,15,15900,3000,41,Completa,No,No,No,No,No,
2532,633,2026,Q1,Enero,Inactivo,,,,Sin contrato,0,0,2800,0,,No,No,No,No,No,Otra
2533,634,2023,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,3,15500,1100,36,Completa,Sí,No,No,No,Sí,
2534,634,2024,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Pequeña (11-50),Indefinido,5,11900,600,42,Parcial,No,No,No,No,No,
2535,634,2025,Q1,Marzo,Empleado,Secundario,Pública,Grande (250+),Indefinido,9,38400,5000,52,Parcial,No,No,No,No,No,
2536,634,2026,Q1,Febrero,Empleado,Secundario,Privada,Pequeña (11-50),Por obra,4,18900,5300,46,Variable,Sí,No,No,No,No,
2537,635,2023,Q1,Enero,Empleado,Primario,Privada,Mediana (51-250),Temporal,7,16000,1700,55,Completa,No,Sí,Sí,No,No,
2538,635,2024,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,6,26400,5000,37,Completa,No,No,No,No,Sí,
2539,635,2025,Q1,Enero,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,10,31400,2900,35,Completa,No,No,Sí,No,No,
2540,635,2026,Q1,Marzo,Empleado,Secundario,Privada,Mediana (51-250),Indefinido,14,50200,6200,48,Completa,No,Sí,Sí,No,Sí,
2541,636,2023,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,14,30100,1600,38,Completa,Sí,No,No,No,Sí,
2542,636,2024,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,2600,0,,No,No,Sí,No,No,Labores del hogar
2543,636,2025,Q1,Febrero,Empleado,Secundario,Privada,Grande (250+),Indefinido,25,31800,3800,55,Nocturna,Sí,No,No,No,No,
2544,636,2026,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,1600,0,,No,No,Sí,No,No,Problemas de salud
2545,637,2023,Q1,Marzo,Empleado,Terciario,Privada,Grande (250+),Por obra,1,20900,1600,42,Completa,No,Sí,Sí,No,No,
2546,637,2024,Q1,Febrero,Estudiante,,,,Sin contrato,0,1200,2500,20,Parcial,No,No,No,No,Sí,Estudia
2547,637,2025,Q1,Enero,Desempleado,Secundario,,,Sin contrato,0,0,1800,0,,No,No,No,Sí,No,Problemas de salud
2548,637,2026,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Por obra,3,20000,2800,48,Completa,No,Sí,Sí,No,Sí,
2549,638,2023,Q1,Marzo,Empleado,Terciario,Pública,Grande (250+),Indefinido,10,36500,800,38,Completa,No,No,No,No,No,
2550,638,2024,Q1,Marzo,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,12,21300,4600,50,Completa,No,Sí,Sí,No,No,
2551,638,2025,Q1,Febrero,Emprendedor,Primario,Por cuenta propia,Micro (1-10),Temporal,0,19700,4500,40,Variable,No,No,No,Sí,No,
2552,638,2026,Q1,Enero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,17,17900,4100,35,Variable,No,Sí,No,No,No,
2553,639,2023,Q1,Enero,Empleado,Primario,Privada,Pequeña (11-50),Temporal,25,15900,1900,44,Completa,No,No,No,No,Sí,
2554,639,2024,Q1,Enero,Desempleado,Primario,,,Sin contrato,0,0,3300,0,,No,No,No,Sí,No,Problemas de salud
2555,639,2025,Q1,Enero,Empleado,Terciario,Privada,Micro (1-10),Indefinido,19,12700,1500,36,Completa,No,Sí,Sí,No,No,
2556,639,2026,Q1,Marzo,Empleado,Secundario,Privada,Mediana (51-250),Temporal,16,19600,4800,48,Completa,No,No,No,No,No,
2557,640,2023,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Indefinido,9,31300,2700,53,Nocturna,No,Sí,Sí,No,Sí,
2558,640,2024,Q1,Marzo,Empleado,Secundario,Por cuenta propia,Grande (250+),Por obra,18,15500,4300,37,Completa,No,Sí,Sí,No,Sí,
2559,640,2025,Q1,Febrero,Desempleado,Primario,,,Sin contrato,0,0,3100,0,,No,No,No,Sí,No,Otra
2560,640,2026,Q1,Febrero,Empleado,Terciario,Por cuenta propia,Mediana (51-250),Por obra,12,15100,3600,38,Completa,No,No,No,No,No,
2561,641,2023,Q1,Marzo,Inactivo,,,,Sin contrato,0,0,1700,0,,No,No,No,No,No,Problemas de salud
2562,641,2024,Q1,Enero,Empleado,Terciario,Pública,Grande (250+),Temporal,0,11600,1400,42,Completa,No,No,No,No,Sí,
2563,641,2025,Q1,Enero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,17,16300,4900,40,Completa,No,Sí,Sí,No,No,
2564,641,2026,Q1,Enero,Empleado,Secundario,Privada,Mediana (51-250),Temporal,21,20000,2800,50,Variable,No,Sí,Sí,No,No,
2565,642,2023,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,2,45600,1800,50,Completa,No,Sí,Sí,No,No,
2566,642,2024,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,18,20800,2500,49,Parcial,Sí,No,No,No,No,
2567,642,2025,Q1,Enero,Empleado,Secundario,Privada,Micro (1-10),Indefinido,22,29600,3900,52,Parcial,Sí,No,No,No,Sí,
2568,642,2026,Q1,Enero,Inactivo,,,,Sin contrato,0,0,700,0,,No,No,No,No,No,Otra
2569,643,2023,Q1,Febrero,Inactivo,,,,Sin contrato,0,0,2200,0,,No,No,Sí,No,No,Labores del hogar
2570,643,2024,Q1,Enero,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,1,17300,400,38,Completa,No,Sí,Sí,No,Sí,
2571,643,2025,Q1,Enero,Empleado,Terciario,Pública,Grande (250+),Indefinido,0,36500,4600,36,Completa,No,Sí,Sí,No,No,
2572,643,2026,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Temporal,1,27900,6400,56,Variable,No,No,No,No,No,
2573,644,2023,Q1,Febrero,Empleado,Terciario,Pública,Pequeña (11-50),Indefinido,3,33700,2300,47,Completa,No,Sí,Sí,No,No,
2574,644,2024,Q1,Marzo,Empleado,Secundario,Privada,Pequeña (11-50),Indefinido,1,18800,3600,55,Completa,No,Sí,Sí,No,Sí,
2575,644,2025,Q1,Enero,Estudiante,,,,Sin contrato,0,2300,1800,15,Parcial,No,No,No,No,No,Estudia
2576,644,2026,Q1,Marzo,Empleado,Terciario,Por cuenta propia,Pequeña (11-50),Temporal,8,16400,1700,54,Completa,No,No,No,No,Sí,
2577,645,2023,Q1,Marzo,Empleado,Terciario,Privada,Micro (1-10),Por obra,11,15200,2800,39,Completa,No,No,No,No,No,
2578,645,2024,Q1,Febrero,Desempleado,Terciario,,,Sin contrato,0,0,3800,0,,No,No,No,Sí,Sí,Estudia
2579,645,2025,Q1,Febrero,Empleado,Secundario,Privada,Mediana (51-250),Temporal,18,13100,2400,45,Completa,No,Sí,Sí,No,No,
2580,645,2026,Q1,Enero,Empleado,Terciario,Familiar,Micro (1-10),Temporal,8,23600,3700,49,Completa,Sí,Sí,Sí,No,No,
2581,646,2023,Q1,Febrero,Empleado,Primario,Privada,Micro (1-10),Indefinido,4,30700,2700,36,Completa,No,No,No,No,No,
2582,646,2024,Q1,Marzo,Empleado,Secundario,Privada,Grande (250+),Temporal,1,19600,2500,54,Completa,Sí,No,No,No,No,
2583,646,2025,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,2,23800,4400,47,Parcial,Sí,Sí,Sí,No,Sí,
2584,646,2026,Q1,Enero,Empleado,Terciario,Privada,Mediana (51-250),Indefinido,8,25700,2700,41,Completa,No,No,No,No,No,
2585,647,2023,Q1,Marzo,Emprendedor,Terciario,Por cuenta propia,Micro (1-10),Indefinido,6,24900,5900,34,Completa,No,No,No,No,No,
2586,647,2024,Q1,Febrero,Empleado,Terciario,Por cuenta propia,Mediana (51-250),Indefinido,4,27100,1000,46,Completa,No,Sí,Sí,No,No,
2587,647,2025,Q1,Marzo,Empleado,Secundario,Privada,Micro (1-10),Indefinido,13,34500,700,51,Completa,No,No,No,No,Sí,
2588,647,2026,Q1,Enero,Empleado,Terciario,Por cuenta propia,Mediana (51-250),Temporal,4,12400,1600,43,Completa,No,Sí,Sí,No,No,
2589,648,2023,Q1,Febrero,Empleado,Terciario,Privada,Pequeña (11-50),Indefinido,2,41500,4800,52,Completa,No,No,No,No,No,
