id_hogar,id_persona,año,ingreso_hogar_trimestral_mxn,saldo_cuenta_mxn,gastos_mensuales_mxn,deuda_actual_mxn,tipo_cuenta_bancaria,banco_principal,gasto_alimentacion_mxn,gasto_transporte_mxn,gasto_salud_mxn,gasto_educacion_mxn,gasto_entretenimiento_mxn,gasto_vivienda_mxn,tiene_seguro_medico,tiene_afore,ahorro_informal_mxn,tiene_credito_previo,tipo_credito,morosidad_historica,num_productos_financieros
42027,512,2023,14900,11400,4000,11000,Ninguna,Banorte,4300,1800,900,3500,1500,2300,No,No,300,No,Ninguno,No,1
73488,512,2024,5700,6500,3900,3800,Crédito,BanBajío,2700,2000,700,400,1300,4300,Sí,No,2900,No,Ninguno,No,0
66540,512,2025,7500,7700,6000,3600,Ninguna,Banorte,4400,600,1600,1900,1100,4800,No,No,3600,Sí,Personal,No,0
42241,512,2026,36800,22200,5300,12100,Débito,BBVA,4600,3200,1600,100,2200,7600,Sí,No,8200,No,Ninguno,No,4
61990,513,2023,700,14700,4000,2000,Ninguna,Ninguno,2700,1100,800,400,1100,3500,Sí,No,1200,No,Ninguno,No,0
33927,513,2024,3600,5200,5900,1800,Ninguna,Ninguno,1600,1400,2000,1900,1600,5300,No,No,2700,No,Ninguno,No,0
43634,513,2025,6800,10300,4700,7800,Débito,HSBC,2500,1200,1600,1700,600,4600,No,No,4200,No,Ninguno,Sí,1
76375,513,2026,5600,800,6100,4600,Débito,Banamex,3500,1100,500,900,700,4900,Sí,No,1100,Sí,Ninguno,No,2
65007,514,2023,16500,1900,4000,4500,Ninguna,Inbursa,2500,1400,600,800,600,6400,Sí,No,900,No,Ninguno,No,1
21241,514,2024,7000,2100,4100,3700,Ninguna,Ninguno,2700,900,500,1000,900,6900,Sí,No,200,No,Ninguno,No,0
29359,514,2025,9300,2900,4700,4900,Ninguna,Banorte,2200,800,400,1200,1400,5100,Sí,No,1400,Sí,Personal,No,0
36632,514,2026,2800,7800,3800,3300,Débito,Ninguno,4300,1100,1100,1800,1500,1400,Sí,Sí,3000,No,Ninguno,No,0
47604,515,2023,9900,14100,4100,3800,Ninguna,HSBC,2800,1500,1000,3600,1400,1900,No,No,400,No,Ninguno,No,0
88857,515,2024,5600,2300,3600,5100,Ambas,Ninguno,2800,2200,1500,900,800,7800,Sí,Sí,2200,Sí,Personal,No,0
72454,515,2025,5400,8500,5100,5900,Ninguna,Ninguno,2900,1000,500,1700,1000,3700,Sí,No,100,Sí,Personal,No,0
81298,515,2026,8700,1800,5100,8900,Ninguna,Ninguno,3200,3100,600,1700,1300,5600,Sí,Sí,900,No,Ninguno,Sí,0
85908,516,2023,4700,6600,3200,3100,Ninguna,Ninguno,2100,800,300,2800,1700,6800,No,No,500,No,Ninguno,No,1
11921,516,2024,1600,8300,3100,6400,Ninguna,Ninguno,5600,1700,700,700,700,3500,Sí,No,2900,No,Ninguno,No,0
41452,516,2025,7000,16200,5300,2200,Ninguna,Ninguno,2500,1100,500,1800,1000,3700,Sí,Sí,1300,No,Ninguno,No,2
97015,516,2026,11700,12800,3900,6600,Ninguna,Ninguno,5800,900,600,1700,1000,1600,No,No,2900,Sí,Ninguno,No,3
84812,517,2023,6900,8400,6400,2500,Débito,Santander,2800,600,1400,2600,2500,4600,No,Sí,1600,Sí,Ninguno,No,1
67303,517,2024,12700,10000,4300,3400,Ninguna,Banamex,3300,2000,700,100,900,4600,No,No,1800,Sí,Ninguno,No,0
72149,517,2025,8000,13300,5200,5000,Débito,Ninguno,4000,1600,1700,2500,1100,3800,Sí,No,1400,No,Ninguno,No,0
21443,517,2026,126600,43100,15900,42700,Ambas,BBVA,4800,700,1600,2800,900,3900,Sí,Sí,7900,No,Ninguno,No,1
12288,518,2023,15900,10000,4500,2000,Débito,Ninguno,3700,800,900,1900,1400,2200,Sí,Sí,2400,No,Ninguno,Sí,0
78402,518,2024,11800,9400,5100,9500,Ninguna,Ninguno,2600,2400,1000,1900,1700,3100,No,Sí,1000,No,Ninguno,Sí,0
67895,518,2025,21800,9000,5600,1400,Débito,BBVA,1900,2400,1900,1400,2100,6400,No,No,3900,Sí,Ninguno,No,0
71547,518,2026,5000,1300,3900,1300,Ninguna,Ninguno,1600,2500,1300,600,1900,6600,Sí,Sí,3800,No,Ninguno,No,0
58326,519,2023,3300,4300,3500,1100,Ninguna,BBVA,3300,1200,1800,1000,1300,5800,No,Sí,2400,Sí,Tarjeta,No,1
84095,519,2024,4300,3800,4100,3100,Ninguna,BBVA,4000,1600,600,600,1400,4000,Sí,No,2200,No,Ninguno,No,1
96946,519,2025,2600,2100,5000,6700,Ninguna,BBVA,3700,1200,900,1600,1300,3200,No,Sí,1400,No,Ninguno,No,0
74066,519,2026,2300,10400,4300,10600,Ninguna,HSBC,2500,600,2000,800,1900,5700,Sí,Sí,1400,No,Ninguno,Sí,2
76148,520,2023,9500,4700,5200,1400,Ninguna,Ninguno,1800,1000,1100,800,1800,4600,No,No,1200,No,Ninguno,No,1
40037,520,2024,64800,24800,17700,36900,Débito,BBVA,2300,2400,1000,1100,1100,2600,Sí,Sí,13200,No,Ninguno,No,2
34224,520,2025,2400,2200,5400,1100,Ambas,BBVA,2900,1600,600,900,1200,8100,No,No,400,Sí,Tarjeta,No,1
82257,520,2026,10000,2000,5000,10700,Débito,Ninguno,3700,2000,300,700,800,8600,No,No,200,Sí,Ninguno,No,0
70656,521,2023,13000,17700,3400,900,Ninguna,Ninguno,2600,1600,1400,1000,1900,3000,Sí,No,400,No,Ninguno,No,2
13876,521,2024,76100,19200,12700,8200,Ambas,BBVA,1700,1300,1400,1000,2200,2400,No,Sí,6900,Sí,Tarjeta,No,1
54276,521,2025,4900,9500,3900,7800,Ninguna,Ninguno,4800,1700,1100,1300,1100,6500,Sí,No,900,No,Ninguno,No,1
56625,521,2026,10000,2200,5200,2700,Ninguna,Ninguno,2700,2800,1600,2900,1600,3400,Sí,Sí,1400,No,Ninguno,No,2
36155,522,2023,8400,2200,4800,5300,Ninguna,Ninguno,2000,1300,1800,1500,1200,5700,No,No,500,No,Ninguno,No,0
24634,522,2024,5900,11700,4000,1600,Ninguna,Ninguno,4500,1800,500,1500,1600,4500,No,No,1600,No,Ninguno,Sí,0
12333,522,2025,4000,5800,5000,6400,Ninguna,HSBC,3200,1500,1200,1000,2000,8300,No,Sí,3800,Sí,Ninguno,No,0
36535,522,2026,11700,10000,4100,2100,Ninguna,Ninguno,2100,400,400,1500,2300,6900,No,No,1500,No,Ninguno,No,0
57891,523,2023,7900,8800,6500,7100,Ninguna,HSBC,3900,1200,2000,1700,1200,4600,No,No,100,Sí,Ninguno,No,0
21449,523,2024,8000,15600,4200,8500,Ninguna,Banorte,3500,1600,900,2500,900,2800,Sí,No,1000,No,Ninguno,No,0
82071,523,2025,1100,9400,5300,1300,Ambas,BBVA,3400,700,1400,500,1000,3600,Sí,Sí,1900,No,Ninguno,No,3
42439,523,2026,10300,8500,5500,4800,Ninguna,HSBC,4200,1800,1100,1300,1500,8200,Sí,No,1200,No,Ninguno,No,1
49492,524,2023,1300,1200,3700,9800,Ninguna,Ninguno,2200,2200,900,3400,1500,4300,No,No,2100,Sí,Ninguno,No,1
33458,524,2024,10000,6300,4000,6000,Ninguna,BanBajío,3600,1300,1400,700,1400,4400,Sí,Sí,2200,No,Ninguno,No,0
94971,524,2025,9600,11300,5200,2400,Ninguna,Ninguno,2000,2500,2000,300,2000,5000,No,No,1800,Sí,Ninguno,No,0
55759,524,2026,18200,8000,3500,1000,Ninguna,Ninguno,4300,3200,300,1000,600,2900,Sí,No,2900,No,Ninguno,No,2
84132,525,2023,3600,5400,4300,3300,Ambas,Ninguno,2200,800,400,1600,1300,4700,Sí,Sí,1700,No,Ninguno,No,0
95653,525,2024,19200,1800,3800,7600,Débito,BBVA,2800,2000,700,1500,1200,3500,No,No,300,No,Ninguno,No,1
83805,525,2025,3100,11000,3900,2100,Ninguna,Ninguno,3500,1000,1300,800,2100,2400,No,No,1300,Sí,Ninguno,Sí,3
67239,525,2026,14800,6100,4500,9600,Ambas,Ninguno,3800,900,1000,2300,2300,2700,No,Sí,1800,No,Ninguno,No,0
49096,526,2023,7400,12200,5200,8400,Ninguna,BBVA,1800,1200,1000,2000,900,4200,No,Sí,700,No,Ninguno,No,1
33222,526,2024,10800,6000,4000,6500,Ninguna,Banorte,5700,3100,600,1200,1600,4400,No,Sí,1000,Sí,Tarjeta,No,0
70581,526,2025,2500,1500,3600,1900,Débito,Banamex,2000,2800,500,4200,1200,3600,No,No,1100,No,Ninguno,No,2
99732,526,2026,6600,6300,5300,1300,Ninguna,Ninguno,1600,1700,1300,2100,1600,3000,Sí,No,1800,No,Ninguno,Sí,2
52327,527,2023,11800,200,3500,2000,Débito,Ninguno,3600,2900,400,2800,2500,3600,No,No,2300,Sí,Tarjeta,No,3
76767,527,2024,7900,1400,6400,600,Ninguna,Banamex,2400,3000,1500,2000,1000,2000,No,Sí,1200,Sí,Automotriz,No,0
56201,527,2025,7700,5000,6300,6200,Débito,Inbursa,1700,1500,800,3600,800,1800,Sí,No,2400,Sí,Ninguno,No,0
73819,527,2026,7200,4500,4000,2900,Ninguna,Banorte,1800,2500,200,3200,2900,3100,Sí,No,2300,No,Ninguno,No,2
35452,528,2023,9200,5800,6300,7600,Ninguna,Santander,5300,900,1100,1900,900,5400,No,No,2800,No,Ninguno,No,1
79700,528,2024,5400,6500,6100,1800,Ninguna,BBVA,2300,1400,200,2400,1900,4700,Sí,No,1900,No,Ninguno,Sí,1
31908,528,2025,5100,1500,5300,7300,Ninguna,Santander,3100,3000,700,2700,1200,4300,No,Sí,3000,No,Ninguno,Sí,0
22269,528,2026,70200,43200,10200,11700,Ambas,BBVA,4800,2800,300,3200,800,3500,Sí,Sí,2400,Sí,Ninguno,Sí,3
24882,529,2023,16200,7000,6200,1900,Ninguna,Ninguno,3600,1900,1400,2600,2000,3000,No,Sí,2700,No,Ninguno,No,0
96571,529,2024,56400,27200,12600,24500,Débito,BBVA,2600,1600,1500,2500,1100,3900,Sí,No,11900,Sí,Automotriz,No,3
53395,529,2025,3200,700,6000,2800,Ninguna,Ninguno,4200,2400,300,1000,1200,4400,No,No,400,No,Ninguno,No,2
10454,529,2026,13100,9100,3500,3000,Ninguna,Ninguno,1600,2200,1200,3300,1400,3200,No,No,100,No,Ninguno,Sí,2
30467,530,2023,12800,15300,4500,3200,Ninguna,BBVA,2600,1600,800,500,1400,1300,No,No,900,No,Ninguno,No,0
23625,530,2024,11000,11100,3900,2600,Ninguna,Ninguno,5100,900,200,3700,1300,7600,Sí,No,2400,Sí,Ninguno,No,2
94236,530,2025,7900,4800,4000,10200,Ambas,Ninguno,2700,2300,700,1900,1300,5600,No,No,2400,No,Ninguno,No,0
67297,530,2026,2500,3100,5800,5400,Ninguna,Ninguno,2600,1100,900,2600,400,2300,No,No,3000,No,Ninguno,No,2
86962,531,2023,3500,1100,5100,5200,Ambas,Inbursa,2300,1700,2000,2300,1400,6200,No,No,1600,No,Ninguno,No,1
74611,531,2024,11900,3000,5200,1300,Ambas,Banamex,3000,500,1900,1300,1300,5700,Sí,Sí,3500,No,Ninguno,No,1
63726,531,2025,96800,67000,30300,7900,Débito,BBVA,2500,1700,400,800,400,3700,No,No,18700,Sí,Hipotecario,Sí,2
63504,531,2026,2900,8000,3900,1900,Ninguna,Ninguno,3000,1900,300,1600,500,3500,No,Sí,400,Sí,Ninguno,Sí,1
98838,532,2023,11000,2200,3800,800,Ninguna,BBVA,3200,1300,700,1200,700,2400,No,No,1100,No,Ninguno,No,0
81035,532,2024,5600,600,4800,7200,Ninguna,Banorte,4900,1200,500,2300,1600,4400,No,No,3200,No,Ninguno,No,2
14177,532,2025,4400,4700,4800,4800,Ninguna,Ninguno,3500,1100,600,800,1800,3200,No,No,1000,No,Ninguno,No,3
56482,532,2026,8800,9000,4300,2400,Débito,Banorte,3200,1400,600,400,400,3300,No,Sí,1100,No,Ninguno,No,1
34117,533,2023,4200,5300,4500,5800,Ambas,Banorte,3500,700,400,300,1500,5300,Sí,No,2500,No,Ninguno,No,2
89513,533,2024,11100,9000,6000,8100,Ambas,Banorte,1800,2200,1700,1300,1400,2600,No,No,1300,No,Ninguno,No,0
11014,533,2025,10000,5300,3000,8500,Ninguna,Ninguno,4100,2000,1000,800,1700,6200,Sí,No,3100,No,Ninguno,No,0
64713,533,2026,13500,12300,5200,7200,Ninguna,BBVA,2800,700,1100,3000,2200,3800,No,Sí,3800,No,Ninguno,Sí,0
43764,534,2023,15900,900,4700,6900,Débito,HSBC,2000,2400,1000,300,1700,5700,No,No,2700,No,Ninguno,No,1
91581,534,2024,4900,3700,4800,2200,Ninguna,BBVA,1900,700,300,3900,900,3800,No,No,2500,No,Ninguno,No,1
42167,534,2025,251600,66600,35200,31300,Débito,Inbursa,3600,1900,1500,1600,1500,3300,No,Sí,42500,No,Ninguno,No,2
58365,534,2026,4300,9000,3300,3100,Débito,Ninguno,3200,500,600,1600,2400,5100,No,Sí,3300,No,Ninguno,Sí,3
46455,535,2023,7400,2500,4700,2700,Débito,Santander,2400,1600,300,500,500,5500,No,No,1400,Sí,Ninguno,No,0
99621,535,2024,14600,2500,4400,1300,Ninguna,Ninguno,3500,700,300,1100,900,1600,Sí,No,2600,No,Ninguno,Sí,0
91967,535,2025,12000,4600,6400,2000,Débito,Banorte,4900,1300,700,1000,800,4200,Sí,No,3100,No,Ninguno,No,1
15198,535,2026,7900,4700,4400,3000,Ninguna,Ninguno,2200,2000,1900,2700,200,3700,Sí,No,4200,No,Ninguno,No,3
10922,536,2023,13300,3000,5400,4300,Ninguna,Banorte,2400,2700,1000,500,1100,7200,No,Sí,1800,No,Ninguno,No,1
85712,536,2024,6600,6400,5500,3100,Ninguna,Ninguno,2300,1000,900,1700,1900,6500,No,No,2000,No,Ninguno,No,2
14309,536,2025,1100,10400,4300,4200,Débito,Ninguno,3000,1100,1900,900,2600,6100,Sí,Sí,3300,No,Ninguno,No,3
50201,536,2026,13500,5700,3800,9700,Débito,BBVA,4500,3100,700,2900,800,4500,No,No,2800,No,Ninguno,Sí,0
26710,537,2023,19000,2700,5400,800,Ninguna,BBVA,3700,3300,1600,2400,1000,2500,No,No,1300,No,Ninguno,Sí,2
16696,537,2024,115200,30000,16500,30200,Ambas,Banamex,2800,1000,900,1100,1200,5200,No,No,9700,Sí,Automotriz,Sí,3
61164,537,2025,9800,7100,3700,3500,Débito,Santander,2700,1700,700,800,1100,5100,Sí,No,200,No,Ninguno,No,0
56569,537,2026,9500,12700,4200,2700,Ninguna,BBVA,3200,1100,1000,1200,2100,4300,No,No,2500,Sí,Ninguno,No,2
56100,538,2023,5100,4400,3200,7700,Ninguna,BBVA,2000,1200,700,1500,2200,5600,No,No,1100,No,Ninguno,No,2
70180,538,2024,6600,6300,5500,7500,Ninguna,Ninguno,3600,500,1400,1300,700,1500,Sí,Sí,1200,No,Ninguno,No,1
30443,538,2025,1800,1200,4800,6000,Ninguna,Santander,3600,1600,800,1000,1100,6500,No,Sí,3300,No,Ninguno,Sí,3
25301,538,2026,2800,3700,5500,5200,Ninguna,Ninguno,1300,1100,1900,700,1500,6300,Sí,No,300,Sí,Automotriz,No,0
93305,539,2023,7600,15700,6300,1400,Débito,Ninguno,1900,2400,600,900,800,2900,No,No,1800,No,Ninguno,No,3
91100,539,2024,6600,3200,4700,7700,Ninguna,Ninguno,4400,700,900,2000,1000,3500,No,No,3600,Sí,Ninguno,No,0
41397,539,2025,12300,2000,6700,5500,Ninguna,Ninguno,3500,1500,1900,1500,1700,5100,No,No,1700,No,Ninguno,No,1
68269,539,2026,7300,9000,4500,700,Ninguna,Ninguno,2400,600,600,1500,600,4900,Sí,No,1100,No,Ninguno,No,0
42546,540,2023,14400,700,4400,6800,Ninguna,Ninguno,2400,1200,1300,4000,1800,7800,Sí,No,800,No,Ninguno,No,1
83838,540,2024,1500,10500,5700,1400,Débito,Banamex,3200,1600,1300,3400,1700,1700,No,No,1000,No,Ninguno,No,2
21509,540,2025,6800,3100,5900,3800,Ninguna,Banorte,3900,2000,1000,2400,900,2300,No,No,400,No,Ninguno,No,0
13759,540,2026,7100,3300,4400,800,Ninguna,Ninguno,4200,1200,400,1300,2500,4600,Sí,Sí,1400,Sí,Ninguno,Sí,0
27776,541,2023,4400,4600,3600,10100,Débito,Ninguno,3200,1100,1300,900,300,4700,No,No,900,No,Ninguno,No,2
57589,541,2024,5100,2800,5300,4700,Ninguna,Ninguno,3800,2000,1600,1900,1400,2400,Sí,Sí,1900,Sí,Tarjeta,No,0
64877,541,2025,6400,6500,5000,2000,Ninguna,Ninguno,2300,2800,1500,2500,1200,1400,No,No,3700,No,Ninguno,No,0
67335,541,2026,16800,9100,5500,4900,Ambas,Ninguno,2200,700,2100,1500,1600,2800,Sí,Sí,3700,No,Ninguno,No,0
77604,542,2023,108600,81400,16800,17200,Débito,Banorte,4300,1600,1500,1200,1600,3700,No,No,15600,No,Ninguno,No,2
27449,542,2024,50300,22300,9000,20100,Ninguna,Inbursa,2400,1600,800,700,2500,2800,No,Sí,2200,No,Ninguno,No,3
30133,542,2025,10000,4000,4900,5200,Ninguna,BBVA,2300,1100,1200,600,800,2400,No,Sí,800,No,Ninguno,No,0
61715,542,2026,12100,3600,4300,3700,Ninguna,Ninguno,2700,2100,600,600,1800,3000,No,Sí,1200,No,Ninguno,No,1
74116,543,2023,26700,4300,6000,3400,Ninguna,Banamex,2500,700,2300,600,2300,3500,No,No,1300,No,Ninguno,No,2
24135,543,2024,3000,4500,5100,5600,Ninguna,Banamex,2800,1700,1100,3600,1700,4400,No,No,4000,No,Ninguno,No,0
65146,543,2025,10900,3200,5100,5000,Débito,Ninguno,3300,2600,1100,1600,1300,7400,No,No,1500,No,Ninguno,No,0
97922,543,2026,5300,600,3700,1700,Ninguna,BBVA,4900,900,1500,700,1600,3900,Sí,No,3200,No,Ninguno,Sí,0
49521,544,2023,4700,4000,5100,1700,Ninguna,Ninguno,3400,600,800,300,1700,5100,Sí,No,4000,Sí,Tarjeta,Sí,0
31011,544,2024,14200,6200,4700,3800,Ninguna,Banamex,2300,1000,1900,1900,1100,5100,Sí,No,500,No,Ninguno,No,0
46502,544,2025,9800,10400,4400,4900,Ninguna,HSBC,3400,3100,1000,2200,1500,7400,No,No,900,No,Ninguno,No,2
59056,544,2026,12600,2700,4400,3800,Ambas,Ninguno,5100,1500,1500,900,800,5100,Sí,No,1400,No,Ninguno,No,1
40088,545,2023,64800,15700,10600,11600,Ambas,BBVA,3600,2500,900,1500,1200,3000,Sí,Sí,1900,Sí,Ninguno,No,1
22984,545,2024,5200,1500,5700,200,Ninguna,BanBajío,5400,1800,1400,500,700,6200,Sí,No,1800,No,Ninguno,No,0
73475,545,2025,9900,6400,3700,6400,Débito,Ninguno,3000,1200,1600,2600,1200,2900,No,No,1900,No,Ninguno,No,2
31449,545,2026,9300,12700,4500,5300,Ninguna,Ninguno,3800,2500,1000,2100,700,3000,No,No,900,No,Ninguno,Sí,0
21444,546,2023,2500,2500,5400,7100,Ninguna,BanBajío,2900,1800,2100,1800,500,2000,No,No,700,No,Ninguno,No,2
54954,546,2024,9500,5200,6100,2600,Ninguna,Ninguno,3000,2100,1200,2200,1700,7300,No,No,2100,No,Ninguno,No,1
40069,546,2025,30700,11300,6600,4200,Ninguna,Ninguno,2100,600,500,200,1000,4600,No,No,4000,Sí,Ninguno,No,2
48959,546,2026,14400,14000,4500,400,Ninguna,BBVA,1900,2300,1100,3100,800,7800,No,No,1300,No,Ninguno,No,0
66699,547,2023,8000,12700,4200,2100,Ninguna,BanBajío,3800,700,300,2200,800,4200,No,Sí,400,No,Ninguno,No,1
32653,547,2024,10400,5400,3900,2700,Ninguna,Ninguno,2800,2100,1400,800,700,3200,No,No,3400,No,Ninguno,No,0
67276,547,2025,5400,4600,3200,5300,Ninguna,HSBC,1700,1500,1600,1800,1300,4600,No,No,2800,No,Ninguno,No,1
33167,547,2026,4400,13100,5400,10000,Ambas,Santander,4000,1000,500,1400,1200,2100,Sí,No,1600,Sí,Ninguno,No,0
86599,548,2023,7100,14200,6600,1400,Ninguna,Banamex,2400,1400,800,1000,1100,2500,No,Sí,400,No,Ninguno,No,1
97490,548,2024,8200,10100,3600,4800,Ambas,Ninguno,3500,1400,800,2800,800,4300,No,No,1500,Sí,Tarjeta,Sí,0
94832,548,2025,9300,1300,4300,7700,Débito,Ninguno,4000,2900,700,1000,1600,2900,No,No,2400,No,Ninguno,No,0
65513,548,2026,4200,6200,4200,9900,Ninguna,BanBajío,3800,1200,900,900,1300,2600,Sí,No,2800,No,Ninguno,Sí,0
44526,549,2023,11100,5700,4700,7100,Ninguna,Ninguno,4700,2800,900,2000,1800,5500,No,Sí,700,No,Ninguno,No,0
64292,549,2024,4400,15300,5700,2800,Ninguna,Ninguno,3200,2500,2300,2000,1200,4100,No,Sí,1400,No,Ninguno,Sí,1
65020,549,2025,2100,17100,5600,1600,Ambas,Banorte,3700,1700,800,1200,2000,3600,Sí,Sí,1300,No,Ninguno,No,3
62869,549,2026,5600,8300,6400,3100,Ninguna,Ninguno,4200,2500,1000,3300,1500,5000,Sí,No,1500,No,Ninguno,Sí,1
14082,550,2023,9900,2000,5600,11000,Ninguna,Banorte,2100,1700,1200,200,1000,3200,No,No,2100,No,Ninguno,Sí,2
22820,550,2024,3900,11600,3800,10700,Ninguna,Ninguno,5200,1400,500,3400,1400,5300,Sí,Sí,2400,No,Ninguno,No,1
67274,550,2025,9900,1900,4100,4700,Débito,BBVA,4100,1900,1200,1500,1400,4900,Sí,No,1900,Sí,Automotriz,No,2
69693,550,2026,14300,6200,4900,4600,Ninguna,Santander,3000,1600,500,2900,2200,3600,No,No,1700,Sí,Personal,No,0
73712,551,2023,6600,14400,3800,700,Ninguna,Ninguno,1900,1000,1000,1600,2100,5900,Sí,No,2400,Sí,Tarjeta,No,0
73312,551,2024,9600,3000,5600,2300,Ninguna,Ninguno,2400,1600,500,500,1100,4100,Sí,No,2900,Sí,Tarjeta,Sí,2
12945,551,2025,7900,17500,4600,6700,Ninguna,BBVA,1900,2300,1800,1700,2200,2800,Sí,No,1300,No,Ninguno,No,0
70649,551,2026,181500,61700,26100,55000,Débito,HSBC,2100,2200,800,3400,800,3400,No,No,7100,No,Ninguno,No,5
44797,552,2023,7500,9800,4200,6000,Ninguna,Ninguno,3600,1700,1100,3800,800,3600,Sí,No,1900,No,Ninguno,No,1
90122,552,2024,11700,4000,4300,3000,Ninguna,Ninguno,4800,2100,400,2800,600,3600,No,No,1000,Sí,Ninguno,No,0
72110,552,2025,6000,500,5800,2600,Débito,BBVA,2100,1100,1100,1200,800,1700,No,No,2000,No,Ninguno,No,0
69404,552,2026,71000,52100,15500,35800,Débito,Santander,2600,2500,900,900,1300,2600,Sí,Sí,11200,No,Ninguno,No,2
35209,553,2023,4100,14200,6400,8200,Ninguna,Banorte,3000,2300,300,1000,900,4600,Sí,Sí,3100,No,Ninguno,No,1
35466,553,2024,11300,9700,5900,3300,Débito,Ninguno,3900,1900,700,2200,2100,3500,No,No,1200,Sí,Ninguno,No,1
62608,553,2025,8300,1700,5200,600,Ninguna,HSBC,4600,1800,500,2100,1900,3900,No,Sí,2000,No,Ninguno,No,1
34683,553,2026,8300,7200,4300,2700,Ambas,Banorte,3800,2400,1000,2200,1100,6000,Sí,No,900,No,Ninguno,No,2
40030,554,2023,5600,4400,4700,3000,Ambas,Ninguno,2600,600,1900,3100,1900,4600,Sí,Sí,3600,No,Ninguno,No,1
72031,554,2024,15000,9600,4500,7700,Ambas,Santander,3700,1400,200,900,800,3000,Sí,No,500,No,Ninguno,No,0
69503,554,2025,6100,3300,5800,4800,Ninguna,Santander,3400,1800,1200,1900,1500,5800,No,Sí,1100,No,Ninguno,No,0
17036,554,2026,56400,11400,13700,12500,Ambas,BBVA,3800,1900,700,3100,1600,5300,Sí,No,1900,Sí,Automotriz,No,2
77256,555,2023,8000,5000,5900,4100,Ambas,BBVA,3300,1200,700,2300,800,7200,No,No,800,No,Ninguno,No,0
67857,555,2024,11200,2300,4300,900,Débito,Ninguno,4900,2800,200,300,1400,3400,Sí,No,1400,Sí,Personal,No,2
80144,555,2025,14800,4300,5100,8000,Ninguna,Ninguno,3500,1200,800,1200,600,8000,Sí,No,2900,No,Ninguno,No,0
78736,555,2026,137400,32400,21600,50900,Ambas,Santander,2500,1000,500,1800,1700,3700,No,Sí,30800,Sí,Personal,No,3
55048,556,2023,5700,700,3200,6100,Ninguna,Inbursa,3500,1400,900,1300,700,4300,Sí,No,800,No,Ninguno,No,1
88723,556,2024,11200,14700,4400,9000,Ambas,BanBajío,3200,1100,1700,700,2000,6500,Sí,Sí,2200,No,Ninguno,No,1
87063,556,2025,5800,11200,5300,4800,Ninguna,Ninguno,1900,2100,900,2500,1100,4300,No,No,200,No,Ninguno,No,0
37867,556,2026,15200,7800,4800,700,Ambas,BBVA,4400,2300,1600,2500,1500,4800,Sí,No,2400,No,Ninguno,No,1
92014,557,2023,7700,11100,5500,5800,Ninguna,BanBajío,3300,500,1900,1900,1400,4200,No,No,2000,No,Ninguno,No,0
21578,557,2024,9400,1300,4300,3100,Ninguna,Ninguno,2800,2800,2000,1200,1700,4100,Sí,No,600,No,Ninguno,No,0
89056,557,2025,3700,1700,4800,5300,Débito,Ninguno,2600,1000,400,500,1200,3800,No,No,800,No,Ninguno,No,1
90158,557,2026,7500,5300,5200,4000,Ninguna,Ninguno,2000,1200,900,3300,400,3400,No,No,3500,No,Ninguno,No,0
42068,558,2023,8700,15500,5200,9800,Ninguna,BanBajío,3400,1800,900,2700,2100,5100,Sí,No,2700,Sí,Hipotecario,No,1
90685,558,2024,4700,12700,5500,1100,Débito,Banamex,1300,2600,400,2000,600,4200,No,No,2700,No,Ninguno,No,0
11147,558,2025,2700,10100,4000,2300,Débito,Ninguno,1800,2700,600,1300,500,3500,Sí,No,2700,Sí,Personal,No,0
36160,558,2026,36200,15600,6800,28500,Ambas,Banamex,3500,1300,1100,800,1000,3200,No,No,2500,No,Ninguno,No,2
45618,559,2023,10700,1800,5000,3700,Débito,Banorte,4000,3100,1200,2300,1900,3700,No,Sí,400,Sí,Personal,No,3
94871,559,2024,5600,3700,4700,6400,Ninguna,Ninguno,2000,1300,300,3600,600,6600,Sí,No,600,No,Ninguno,No,2
90631,559,2025,2200,1100,4600,4800,Ninguna,Ninguno,3700,400,400,1000,900,1800,No,No,3000,No,Ninguno,No,1
31286,559,2026,55400,10100,14100,39300,Ambas,Santander,3300,2700,500,2000,1400,2000,No,Sí,9600,Sí,Personal,No,1
54130,560,2023,17000,900,4200,4900,Débito,Banorte,2500,1200,700,2700,1500,8300,Sí,No,3100,No,Ninguno,No,1
60170,560,2024,11000,9500,3900,3200,Ninguna,Ninguno,2100,400,500,2200,800,3800,Sí,Sí,4200,No,Ninguno,No,0
51443,560,2025,11700,1400,5000,5700,Ninguna,Ninguno,2400,2000,2400,1100,400,2700,No,No,700,No,Ninguno,Sí,2
92437,560,2026,82500,9800,8600,15900,Débito,Banamex,2200,1800,1200,2100,1000,3100,Sí,No,7000,Sí,Ninguno,No,2
64845,561,2023,8900,13200,4800,5400,Débito,BBVA,1700,1500,400,500,1000,5800,No,Sí,800,Sí,Ninguno,Sí,1
74879,561,2024,6600,4200,3800,5900,Débito,Ninguno,2200,1000,600,2800,300,5000,Sí,No,1600,No,Ninguno,No,0
14673,561,2025,16000,4900,5400,8000,Ambas,Santander,2200,900,1000,1300,2100,1500,Sí,No,1700,No,Ninguno,No,2
80705,561,2026,16300,10700,5700,2900,Ninguna,Ninguno,3000,1700,1400,100,1200,5800,Sí,Sí,1500,No,Ninguno,No,2
